list_date,group,value,frozen_bettable,settled,counts,effective_win_rate,pnl_1u,roi,settled_roi,roi_denominator,pending,real_money
2026-09-22,competition,哥伦甲秋,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-22,competition,欧女杯,1,1,"{""W"": 1}",1.0,1.0,1.0,1.0,FROZEN_BETTABLE_1U,0,False
2026-09-22,competition,苏挑杯,1,1,"{""P"": 1}",,0.0,0.0,0.0,FROZEN_BETTABLE_1U,0,False
2026-09-22,competition,英锦赛,4,4,"{""W"": 4}",1.0,3.87,0.9675,0.9675,FROZEN_BETTABLE_1U,0,False
2026-09-22,selected_side,giving,3,3,"{""W"": 3}",1.0,2.85,0.95,0.95,FROZEN_BETTABLE_1U,0,False
2026-09-22,selected_side,receiving,4,3,"{""W"": 2, ""P"": 1}",1.0,2.02,0.505,0.6733,FROZEN_BETTABLE_1U,1,False
2026-09-22,grade,A,1,1,"{""W"": 1}",1.0,1.0,1.0,1.0,FROZEN_BETTABLE_1U,0,False
2026-09-22,grade,B,1,1,"{""W"": 1}",1.0,0.99,0.99,0.99,FROZEN_BETTABLE_1U,0,False
2026-09-22,grade,C,5,4,"{""W"": 3, ""P"": 1}",1.0,2.88,0.576,0.72,FROZEN_BETTABLE_1U,1,False
2026-09-22,line,-1.25,1,1,"{""W"": 1}",1.0,1.01,1.01,1.01,FROZEN_BETTABLE_1U,0,False
2026-09-22,line,-1.5,1,1,"{""W"": 1}",1.0,0.99,0.99,0.99,FROZEN_BETTABLE_1U,0,False
2026-09-22,line,-2.0,1,1,"{""W"": 1}",1.0,0.85,0.85,0.85,FROZEN_BETTABLE_1U,0,False
2026-09-22,line,0.25,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-22,line,1.0,2,2,"{""W"": 1, ""P"": 1}",1.0,1.02,0.51,0.51,FROZEN_BETTABLE_1U,0,False
2026-09-22,line,2.5,1,1,"{""W"": 1}",1.0,1.0,1.0,1.0,FROZEN_BETTABLE_1U,0,False
2026-09-23,competition,中北美国联,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-23,competition,亚运男足,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-23,competition,以乙南,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-23,competition,日皇杯,3,0,{},,0,0.0,,FROZEN_BETTABLE_1U,3,False
2026-09-23,competition,欧女杯,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-23,competition,海湾运,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-23,competition,美职业,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-23,competition,非青杯外,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-23,selected_side,giving,6,0,{},,0,0.0,,FROZEN_BETTABLE_1U,6,False
2026-09-23,selected_side,receiving,6,0,{},,0,0.0,,FROZEN_BETTABLE_1U,6,False
2026-09-23,grade,B,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-23,grade,C,11,0,{},,0,0.0,,FROZEN_BETTABLE_1U,11,False
2026-09-23,line,-1.25,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-23,line,-1.5,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-23,line,-2.0,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-23,line,-2.25,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-23,line,0.25,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-23,line,0.5,3,0,{},,0,0.0,,FROZEN_BETTABLE_1U,3,False
2026-09-23,line,1.0,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-23,line,4.25,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
