version,match_id,list_date,competition,match,selected_team,selected_side,line,water,grade,score,result_state,result,pnl_1u,result_source,settlement_status,decision_id,run_id,model_id,quote_at,last_confirmed_at,kickoff_at,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch,real_money
V4_SHADOW,3094768,2026-09-25,亚运男足,乌兹别克斯坦U23<font color=#880000>(中)</font> vs 沙特阿拉伯U23,沙特阿拉伯U23,receiving,0.75,1.0,C,3-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,d822596bb7937143a410,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T13:00:00+08:00,1.46,False,True,False
V4_SHADOW,3094899,2026-09-25,印班超,班加罗尔城 vs 科达古FC,,,,,,0-2,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,6542ccc2d3d936f1734b,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T13:30:00+08:00,1.96,False,False,False
V4_SHADOW,3094833,2026-09-25,钱潮杯,江苏U15 vs 河南实验U15,,,,,,4-1,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,1ac4957103406052e1b2,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T13:30:00+08:00,1.96,False,False,False
V4_SHADOW,3094456,2026-09-25,亚运女足,朝鲜女足(中) vs 中国台湾女足,中国台湾女足,receiving,4.0,1.05,C,5-1,-1,P,0.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,536725d8afff1226eeab,RUN_20260925_090510,v4-market-dirichlet-20260913,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-25T14:00:00+08:00,4.914,False,True,False
V4_SHADOW,3094457,2026-09-25,亚运女足,中国女足<font color=#880000>(中)</font> vs 越南女足,越南女足,receiving,3.25,0.65,N,0-0,-1,W,0.65,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,a1c423a1618b46188e0a,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T14:00:00+08:00,2.46,False,True,False
V4_SHADOW,3095158,2026-09-25,印西隆联,林蒂SC vs 米利姆SC,,,,,,0-2,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,198fa856b3919352ea5c,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T14:45:00+08:00,3.21,False,False,False
V4_SHADOW,3095114,2026-09-25,中U21,江西庐山U21 vs 青岛西海岸U21,,,,,,0-1,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,5d62bb75a6c54c072f2f,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T15:00:00+08:00,3.46,False,False,False
V4_SHADOW,3095115,2026-09-25,中U21,青岛海牛U21 vs 宁波俱乐部U21,,,,,,3-0,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,bf077f333ce79bd6b320,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T15:00:00+08:00,3.46,False,False,False
V4_SHADOW,3095116,2026-09-25,中U21,云南玉昆U21 vs 辽宁铁人U21,,,,,,1-3,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,d48b0b1a70f86a6cee71,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T15:00:00+08:00,3.46,False,False,False
V4_SHADOW,3089933,2026-09-25,渝超,梁平运虹队 vs 合川钓鱼城队,,,,,,1-1,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,9356f2ee44fe757b89cf,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T15:00:00+08:00,3.46,False,False,False
V4_SHADOW,3095117,2026-09-25,中U21,南通支云U21 vs 青岛红狮U21,,,,,,4-0,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,a831cbab8fd44ab19013,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T15:30:00+08:00,3.96,False,False,False
V4_SHADOW,3095118,2026-09-25,中U21,温州茵才U21 vs 石家庄功夫U21,,,,,,0-4,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,372f302b261471c3f9b5,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T15:30:00+08:00,3.96,False,False,False
V4_SHADOW,3089934,2026-09-25,渝超,巫山红叶队 vs 石柱红队,,,,,,0-1,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,07f1acf34235deecc60f,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T15:30:00+08:00,3.96,False,False,False
V4_SHADOW,3094893,2026-09-25,印班超,SC班加罗尔 vs 科技FF,,,,,,1-2,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,915c794af0d7bb5574e3,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T16:00:00+08:00,4.46,False,False,False
V4_SHADOW,3094108,2026-09-25,国际友谊,芬兰U17 vs 法国U17,,,,,,1-0,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,702eb3bfafe43aaa5d6b,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T16:00:00+08:00,4.46,False,False,False
V4_SHADOW,3093039,2026-09-25,马来A1联,武装部队 vs 本加山,,,,,,6-0,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,f68e685e87ab944b4c93,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T16:45:00+08:00,5.21,False,False,False
V4_SHADOW,3095144,2026-09-25,球会友谊,欧克莱卡诺 vs 墨尔本城,,,,,,0-2,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,3ec82e9cacbbce397151,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T17:00:00+08:00,5.46,False,False,False
V4_SHADOW,3091799,2026-09-25,孟加拉联,法基拉普尔年轻人 vs 穆罕默德SC,,,,,,,0,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260925\20260925_113223_titan007_odds_snapshot.csv,NOT_FINAL_STATE_0,cd448fff20fc5086b7e2,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T17:00:00+08:00,5.46,False,False,False
V4_SHADOW,3093030,2026-09-25,国际友谊,波兰U17 vs 捷克U17,,,,,,4-1,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,ff2947aaa24d78e29185,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T17:00:00+08:00,5.46,False,False,False
V4_SHADOW,3093031,2026-09-25,国际友谊,瑞典U17 vs 威尔士U17,,,,,,6-0,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,c5750ef589cf446875be,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T17:00:00+08:00,5.46,False,False,False
V4_SHADOW,3094762,2026-09-25,国际友谊,白俄罗斯U17 vs 俄罗斯U16,,,,,,1-2,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,94b295b591d3ee2f52a7,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T17:00:00+08:00,5.46,False,False,False
V4_SHADOW,3008842,2026-09-25,捷U19,布拉格斯巴达U19 vs 波利斯拉夫U19,,neutral,,,,2-0,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,cac594b4c68b65262f36,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T17:00:00+08:00,5.46,False,False,False
V4_SHADOW,3094844,2026-09-25,阿尔U20,比罗达特U20 vs 寇巴U20,,,,,,,-14,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,NOT_FINAL_STATE_-14,5a100fc70ecb479d0710,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T17:00:00+08:00,5.46,False,False,False
V4_SHADOW,3094894,2026-09-25,阿尔U20,卡拜里U20 vs MO比捷亚U20,,,,,,,0,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260925\20260925_113223_titan007_odds_snapshot.csv,NOT_FINAL_STATE_0,b496602d17320704e05e,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T17:00:00+08:00,5.46,False,False,False
V4_SHADOW,3094895,2026-09-25,阿尔U20,奥德阿库U20 vs 巴拉特U20,,,,,,3-2,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,58ba2f5661817a8bfdc0,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T17:00:00+08:00,5.46,False,False,False
V4_SHADOW,3094898,2026-09-25,阿尔U20,MC阿尔及尔U20 vs 阿克农U20,,,,,,2-2,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,c13210c73e3442b72d81,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T17:00:00+08:00,5.46,False,False,False
V4_SHADOW,3088940,2026-09-25,东盟杯,孟加拉国<font color=#880000>(中)</font> vs 马来西亚,孟加拉国<font color=#880000>(中)</font>,receiving,1.5,0.87,N,0-3,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,3e8a62e01e9da5b8e25b,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T17:00:00+08:00,5.46,False,True,False
V4_SHADOW,3082586,2026-09-25,俄乙B南升,巴尔瑙尔迪纳摩 vs 下诺夫哥罗德胜利,,,,,,2-2,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,4927044d6a180f60ec2a,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T17:30:00+08:00,5.96,False,False,False
V4_SHADOW,3094897,2026-09-25,印西隆联,南基维伊拉特 vs 马沃莱SC,,,,,,0-0,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,57a3e5d61310671ec60e,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T17:30:00+08:00,5.96,False,False,False
V4_SHADOW,3094892,2026-09-25,印米佐超,卡南FC vs 丁塔尔FC,,,,,,1-2,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,a497c473df18ee94bd23,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T17:30:00+08:00,5.96,False,False,False
V4_SHADOW,3093032,2026-09-25,国际友谊,波兰U19 vs 瑞士U19,,neutral,,,,0-1,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,9118f5187d71408b32d7,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T17:30:00+08:00,5.96,False,False,False
V4_SHADOW,3071530,2026-09-25,欧洲U20,意大利U20 vs 英格兰U20,,,,,,1-3,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,6b0207c3f45e403e44c3,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T17:30:00+08:00,5.96,False,False,False
V4_SHADOW,3095079,2026-09-25,非青杯外,南非U20<font color=#880000>(中)</font> vs 赞比亚U20,,neutral,,,,4-2,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,c46f1f47892aa9a6fb22,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T18:00:00+08:00,6.46,False,False,False
V4_SHADOW,3044284,2026-09-25,乌克乙,卡尔本切尔卡瑟 vs SC波尔塔瓦B队,,,,,,1-0,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,7d70d8df8591f1bc5255,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T18:00:00+08:00,6.46,False,False,False
V4_SHADOW,3091495,2026-09-25,国际友谊,澳大利亚 vs 巴西,巴西,giving,-1.5,0.81,C,1-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,8d0939bc91ff83877264,RUN_20260925_090510,v4-market-dirichlet-20260913,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-25T18:00:00+08:00,8.914,False,True,False
V4_SHADOW,3094922,2026-09-25,国际友谊,希腊U19 vs 奥林比亚高斯U19,,,,,,,0,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260925\20260925_113223_titan007_odds_snapshot.csv,NOT_FINAL_STATE_0,4f233aee4ab2b6dd56bb,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T18:00:00+08:00,6.46,False,False,False
V4_SHADOW,3008835,2026-09-25,捷U19,般奴U19 vs 塔比历斯U19,,,,,,,0,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260925\20260925_113223_titan007_odds_snapshot.csv,NOT_FINAL_STATE_0,a9ead557cea28572ae14,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T18:00:00+08:00,6.46,False,False,False
V4_SHADOW,3085351,2026-09-25,越南甲,胡志明市足球俱乐部 vs 范亨大学,,,,,,0-1,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,85d34454044797b2e336,RUN_20260925_113223,v4-market-dirichlet-20260913,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,2026-09-25T18:00:00+08:00,6.46,False,False,False
V4_SHADOW,3094769,2026-09-25,亚运男足,韩国U23(中) vs 越南U23,韩国U23(中),giving,-2.25,0.89,C,4-0,-1,W,0.89,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260926\20260926_090056_titan007_odds_snapshot.csv,SETTLED,482aff3c445a3822cf53,RUN_20260925_090510,v4-market-dirichlet-20260913,2026-09-25T09:05:11+08:00,2026-09-25T09:05:11+08:00,2026-09-25T18:30:00+08:00,9.414,False,True,False
