version,match_id,list_date,competition,match,selected_team,selected_side,line,water,grade,score,result_state,result,pnl_1u,result_source,settlement_status,decision_id,run_id,model_id,quote_at,last_confirmed_at,kickoff_at,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch,real_money
V4_SHADOW,3094767,2026-09-24,非青杯外,坦桑尼亚U20 vs 苏丹U20,,,,,,0-0,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260925\20260925_090511_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,48b7578e8381a0fbb8e1,RUN_20260924_075223,v4-market-dirichlet-20260913,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,2026-09-24T22:00:00+08:00,14.127,False,False,False
V4_SHADOW,3001068,2026-09-24,非洲杯,纳米比亚 vs 刚果共和国,,,,,,1-0,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260925\20260925_090511_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,ae9e44a7d793dead1d72,RUN_20260924_075223,v4-market-dirichlet-20260913,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,2026-09-24T21:00:00+08:00,13.127,False,False,False
V4_SHADOW,3094822,2026-09-24,阿后备,玛伦后备队 vs 圣太摩后备队,,,,,,1-0,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260925\20260925_090511_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,3b335a0110087b749d85,RUN_20260924_075223,v4-market-dirichlet-20260913,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,2026-09-24T21:00:00+08:00,13.127,False,False,False
V4_SHADOW,3094862,2026-09-24,阿后备,西班牙语体育会后备队 vs 西班牙语中央后备队,,,,,,2-0,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260925\20260925_090511_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,0b1f171fce30a9594f80,RUN_20260924_225021,v4-market-dirichlet-20260913,2026-09-24T22:50:22+08:00,2026-09-24T22:50:22+08:00,2026-09-24T21:00:00+08:00,-1.839,False,False,False
V4_SHADOW,3094806,2026-09-24,桑给超,乌哈米亚吉 vs 拉斯卡佐内,,,,,,1-0,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260925\20260925_090511_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,f0637f87aac1b40baa37,RUN_20260924_075223,v4-market-dirichlet-20260913,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,2026-09-24T21:00:00+08:00,13.127,False,False,False
V4_SHADOW,3092820,2026-09-24,国际友谊,巴西U18 vs 加拿大U18,,,,,,6-0,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260925\20260925_090511_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,ba8ef02908fe607c1afd,RUN_20260924_075223,v4-market-dirichlet-20260913,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,2026-09-24T21:00:00+08:00,13.127,False,False,False
V4_SHADOW,3094860,2026-09-24,阿后备,穆尼斯后备队 vs 乌尔奎萨后备队,,,,,,0-0,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260925\20260925_090511_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,1d8ec4bbd00fa570e7c0,RUN_20260924_225021,v4-market-dirichlet-20260913,2026-09-24T22:50:22+08:00,2026-09-24T22:50:22+08:00,2026-09-24T21:10:00+08:00,-1.673,False,False,False
V4_SHADOW,3092826,2026-09-24,阿联U21,沙瑞加U21 vs 马迪纳特FC U21,,,,,,13-0,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260925\20260925_090511_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,0abbfe831ebedaa147d6,RUN_20260924_075223,v4-market-dirichlet-20260913,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,2026-09-24T21:25:00+08:00,13.544,False,False,False
V4_SHADOW,3092828,2026-09-24,阿联U21,阿拉比乌姆U21 vs 般尼亚斯U21,,,,,,0-7,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260925\20260925_090511_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,f827590324ed5e1be864,RUN_20260924_075223,v4-market-dirichlet-20260913,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,2026-09-24T21:25:00+08:00,13.544,False,False,False
V4_SHADOW,3092829,2026-09-24,阿联U21,泰德U21 vs 沙巴柏杜拜U21,,,,,,2-1,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260925\20260925_090511_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,9132745c990eab796de3,RUN_20260924_075223,v4-market-dirichlet-20260913,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,2026-09-24T21:25:00+08:00,13.544,False,False,False
V4_SHADOW,3092199,2026-09-24,斯伐丙,FK波德科尼斯 vs 路梳比洛B队,,,,,,4-4,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260925\20260925_090511_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,94daa18e6bdddd62ad74,RUN_20260924_075223,v4-market-dirichlet-20260913,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,2026-09-24T21:30:00+08:00,13.627,False,False,False
V4_SHADOW,3071528,2026-09-24,北马其杯,莫基拉 vs 阿尔西米,,,,,,0-12,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260925\20260925_090511_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,e844def599925558f390,RUN_20260924_075223,v4-market-dirichlet-20260913,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,2026-09-24T21:30:00+08:00,13.627,False,False,False
V4_SHADOW,3074632,2026-09-24,以乙北,马卡比艾哈迈德 vs 哈帕拉奥伊罗,,,,,,4-1,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260925\20260925_090511_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,eb6a2020d7b524a2bf80,RUN_20260924_075223,v4-market-dirichlet-20260913,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,2026-09-24T21:30:00+08:00,13.627,False,False,False
V4_SHADOW,3093774,2026-09-24,以女甲,马卡比哈德洛女足 vs 侯隆马卡比女足,,,,,,3-1,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260925\20260925_090511_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,a72739632c8f16e9f08d,RUN_20260924_075223,v4-market-dirichlet-20260913,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,2026-09-24T21:30:00+08:00,13.627,False,False,False
V4_SHADOW,3093775,2026-09-24,以女甲,哈浦尔耶路撒冷女足 vs 凯尔耶特女足,,,,,,4-2,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260925\20260925_090511_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,66af1da252547fdda54d,RUN_20260924_075223,v4-market-dirichlet-20260913,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,2026-09-24T21:30:00+08:00,13.627,False,False,False
V4_SHADOW,3093776,2026-09-24,以女甲,特拉维夫夏普尔女足 vs 拉那那夏普尔女足,,,,,,1-2,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260925\20260925_090511_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,486320d87421009283c9,RUN_20260924_075223,v4-market-dirichlet-20260913,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,2026-09-24T21:30:00+08:00,13.627,False,False,False
V4_SHADOW,3092200,2026-09-24,埃及甲,开罗纳萨 vs 斯卡哈迪德,,neutral,,,,3-1,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260925\20260925_090511_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,a26da57c74d15590cc58,RUN_20260924_075223,v4-market-dirichlet-20260913,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,2026-09-24T21:30:00+08:00,13.627,False,False,False
V4_SHADOW,3092201,2026-09-24,埃及甲,卡巴阿斯玛利 vs 佩哈亚克,,neutral,,,,3-1,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260925\20260925_090511_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,72e6d49747061009e5fd,RUN_20260924_075223,v4-market-dirichlet-20260913,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,2026-09-24T21:30:00+08:00,13.627,False,False,False
V4_SHADOW,3092202,2026-09-24,埃及甲,玛列亚特 vs 曼苏拉,,neutral,,,,2-0,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260925\20260925_090511_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,6e2734816de260a5ba23,RUN_20260924_075223,v4-market-dirichlet-20260913,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,2026-09-24T21:30:00+08:00,13.627,False,False,False
V4_SHADOW,3092203,2026-09-24,埃及甲,马萨尔FC vs 普斯SC,,neutral,,,,1-0,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260925\20260925_090511_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,28f2b3313f45b106c55a,RUN_20260924_075223,v4-market-dirichlet-20260913,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,2026-09-24T21:30:00+08:00,13.627,False,False,False
