match_id,list_date,kickoff,kickoff_at,model_id,model_version,side_mapping_version,run_id,decision_at,quote_at,last_confirmed_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch,parent_decision_id,monitoring_bucket,prior_snapshot_id,market,competition,analysis_status,grade,rank,reason_codes,decision_id,started_lock,real_money,normalized_intent,intent_source,candidate_side,candidate_team,candidate_water,candidate_handicap,reverse_team,reverse_side,reverse_water,selected_team,selected_side,selected_handicap_signed,selected_water_hk,probabilities,ev_mean,ev_p05,ev_p10,ev_p50,ev_p90,ev_p95,p_ev_positive,diagnostic_giving,diagnostic_receiving,direction_rule_version,score,result,pnl_1u,settlement_status,result_state,result_source,settlement_updated_at,settlement
3089263,2026-09-17,2026-09-17T20:30:00+08:00,2026-09-17T20:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_171030,2026-09-17T17:12:01.029811+08:00,2026-09-17T17:10:30+08:00,2026-09-17T17:10:30+08:00,0.025,3.3,3.325,False,False,95aecd257202458a7a58,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T17:12:01.029811+08:00"", ""home_team"": ""西马尔"", ""away_team"": ""古萨尔"", ""competition"": ""阿塞甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-17T17:10:30+08:00"", ""last_confirmed_at"": ""2026-09-17T17:10:30+08:00"", ""run_id"": ""RUN_20260917_171030""}",阿塞甲,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",4255e20851600ca9196e,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089264,2026-09-17,2026-09-17T20:45:00+08:00,2026-09-17T20:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_203052,2026-09-17T20:32:24.585178+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,0.026,0.21,0.236,False,True,444e6a050336a6cbd27c,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T20:32:24.585178+08:00"", ""home_team"": ""达曼沙拿联"", ""away_team"": ""USM FC"", ""competition"": ""马来A1联"", ""home_handicap_signed"": 0.75, ""away_handicap_signed"": -0.75, ""home_water_hk"": 0.74, ""away_water_hk"": 0.96, ""titan_home_handicap_signed"": 0.75, ""titan_away_handicap_signed"": -0.75, ""giving_team"": ""达曼沙拿联"", ""receiving_team"": ""USM FC"", ""giving_water"": 0.74, ""receiving_water"": 0.96, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-17T20:30:52+08:00"", ""last_confirmed_at"": ""2026-09-17T20:30:52+08:00"", ""run_id"": ""RUN_20260917_203052""}",马来A1联,FROZEN_PREMATCH_DECISION,N,,"[""STARTED_DECISION_LOCKED""]",eb096b2ce369e84d245c,True,False,降温保护/诱下,MARKET_MOVE_SHALLOWER_WITH_GIVING_WATER_DROP,giving,达曼沙拿联,0.74,0.75,USM FC,receiving,0.96,达曼沙拿联,giving,-0.75,0.74,"{""W"": 0.3, ""HW"": 0.25833333333333336, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.44166666666666665}",-0.12408333333333332,-0.2414348730930277,-0.2166811909291812,-0.12461072597687783,-0.03130779439047138,-0.005434605503268464,0.0418,"{""team"": ""达曼沙拿联"", ""water"": 0.74, ""EV_mean"": -0.12408333333333332, ""EV_p10"": -0.2173883223935993, ""P_EV_gt_0"": 0.0408, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""USM FC"", ""water"": 0.96, ""EV_mean"": -0.005166666666666708, ""EV_p10"": -0.10596597662190979, ""P_EV_gt_0"": 0.458, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,
3090275,2026-09-17,2026-09-17T21:00:00+08:00,2026-09-17T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_203052,2026-09-17T20:32:24.585178+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,0.026,0.46,0.486,False,True,8e67d9b4091bf4371596,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T20:32:24.585178+08:00"", ""home_team"": ""法国女足U20<font color=#880000>(中)</font>"", ""away_team"": ""加拿大女足U20"", ""competition"": ""世女杯U20"", ""home_handicap_signed"": 0.25, ""away_handicap_signed"": -0.25, ""home_water_hk"": 0.93, ""away_water_hk"": 0.89, ""titan_home_handicap_signed"": 0.25, ""titan_away_handicap_signed"": -0.25, ""giving_team"": ""法国女足U20<font color=#880000>(中)</font>"", ""receiving_team"": ""加拿大女足U20"", ""giving_water"": 0.93, ""receiving_water"": 0.89, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-17T20:30:52+08:00"", ""last_confirmed_at"": ""2026-09-17T20:30:52+08:00"", ""run_id"": ""RUN_20260917_203052""}",世女杯U20,FROZEN_PREMATCH_DECISION,N,,"[""STARTED_DECISION_LOCKED""]",8e67d9b4091bf4371596,True,False,阻下/下盘保护,FLAT_LINE_GIVING_WATER_RISE,receiving,加拿大女足U20,0.89,0.25,法国女足U20<font color=#880000>(中)</font>,giving,0.93,加拿大女足U20,receiving,0.25,0.89,"{""W"": 0.2743055555555556, ""HW"": 0.3020833333333333, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4236111111111111}",-0.04505208333333327,-0.12313441062546931,-0.10592013506392461,-0.044183849607444925,0.017840566482586917,0.036277491703963716,0.1874,"{""team"": ""法国女足U20<font color=#880000>(中)</font>"", ""water"": 0.93, ""EV_mean"": -0.03138888888888888, ""EV_p10"": -0.09686894087686368, ""P_EV_gt_0"": 0.2612, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""加拿大女足U20"", ""water"": 0.89, ""EV_mean"": -0.04505208333333327, ""EV_p10"": -0.1070560321331096, ""P_EV_gt_0"": 0.1892, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,
3091062,2026-09-17,2026-09-17T21:00:00+08:00,2026-09-17T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_203052,2026-09-17T20:32:24.585178+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,0.026,0.46,0.486,False,True,f948b7b071f212cbf7e2,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T20:32:24.585178+08:00"", ""home_team"": ""英格兰女足U20<font color=#880000>(中)</font>"", ""away_team"": ""尼日利亚女足U20"", ""competition"": ""世女杯U20"", ""home_handicap_signed"": 0.75, ""away_handicap_signed"": -0.75, ""home_water_hk"": 0.95, ""away_water_hk"": 0.87, ""titan_home_handicap_signed"": 0.75, ""titan_away_handicap_signed"": -0.75, ""giving_team"": ""英格兰女足U20<font color=#880000>(中)</font>"", ""receiving_team"": ""尼日利亚女足U20"", ""giving_water"": 0.95, ""receiving_water"": 0.87, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-17T20:30:52+08:00"", ""last_confirmed_at"": ""2026-09-17T20:30:52+08:00"", ""run_id"": ""RUN_20260917_203052""}",世女杯U20,FROZEN_PREMATCH_DECISION,N,,"[""STARTED_DECISION_LOCKED""]",f948b7b071f212cbf7e2,True,False,阻下/下盘保护,FLAT_LINE_GIVING_WATER_RISE,receiving,尼日利亚女足U20,0.87,0.75,英格兰女足U20<font color=#880000>(中)</font>,giving,0.95,尼日利亚女足U20,receiving,0.75,0.87,"{""W"": 0.44166666666666665, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.25833333333333336, ""L"": 0.3}",-0.04491666666666666,-0.17120600291426574,-0.14682914190115234,-0.04544810846587288,0.05314497885279179,0.08016083389162743,0.2722,"{""team"": ""英格兰女足U20<font color=#880000>(中)</font>"", ""water"": 0.95, ""EV_mean"": -0.03395833333333331, ""EV_p10"": -0.13558755684438778, ""P_EV_gt_0"": 0.3434, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""尼日利亚女足U20"", ""water"": 0.87, ""EV_mean"": -0.04491666666666666, ""EV_p10"": -0.14166736754522688, ""P_EV_gt_0"": 0.2808, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,
3091609,2026-09-17,2026-09-17T21:00:00+08:00,2026-09-17T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_203052,2026-09-17T20:32:24.585178+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,0.026,0.46,0.486,False,False,4de5d965aedf581d5e80,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T20:32:24.585178+08:00"", ""home_team"": ""维京U19"", ""away_team"": ""布兰U19"", ""competition"": ""挪青杯"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-17T20:30:52+08:00"", ""last_confirmed_at"": ""2026-09-17T20:30:52+08:00"", ""run_id"": ""RUN_20260917_203052""}",挪青杯,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",eeb5e58134971a2b0fab,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2933151,2026-09-17,2026-09-17T21:00:00+08:00,2026-09-17T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_203052,2026-09-17T20:32:24.585178+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,0.026,0.46,0.486,False,True,47a59977c486a8aadfa8,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T20:32:24.585178+08:00"", ""home_team"": ""纳曼干新春"", ""away_team"": ""萨马尔罕迪纳摩"", ""competition"": ""乌兹超"", ""home_handicap_signed"": 1.25, ""away_handicap_signed"": -1.25, ""home_water_hk"": 0.78, ""away_water_hk"": 1.08, ""titan_home_handicap_signed"": 1.25, ""titan_away_handicap_signed"": -1.25, ""giving_team"": ""纳曼干新春"", ""receiving_team"": ""萨马尔罕迪纳摩"", ""giving_water"": 0.78, ""receiving_water"": 1.08, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-17T20:30:52+08:00"", ""last_confirmed_at"": ""2026-09-17T20:30:52+08:00"", ""run_id"": ""RUN_20260917_203052""}",乌兹超,FROZEN_PREMATCH_DECISION,N,,"[""STARTED_DECISION_LOCKED""]",47a59977c486a8aadfa8,True,False,阻上/诱下,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,giving,纳曼干新春,0.78,1.25,萨马尔罕迪纳摩,receiving,1.08,纳曼干新春,giving,-1.25,0.78,"{""W"": 0.4339622641509434, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.2830188679245283, ""L"": 0.2830188679245283}",-0.08603773584905658,-0.25817296820789726,-0.22102259817182135,-0.08392952680835228,0.052543367763373705,0.09052036458115595,0.2162,"{""team"": ""纳曼干新春"", ""water"": 0.78, ""EV_mean"": -0.08603773584905658, ""EV_p10"": -0.22046220911735234, ""P_EV_gt_0"": 0.2154, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""萨马尔罕迪纳摩"", ""water"": 1.08, ""EV_mean"": 0.024528301886792447, ""EV_p10"": -0.13799655754523243, ""P_EV_gt_0"": 0.5748, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,
3089697,2026-09-17,2026-09-17T21:00:00+08:00,2026-09-17T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_203052,2026-09-17T20:32:24.585178+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,0.026,0.46,0.486,False,False,bcc1f9c5bcf61e2abfc4,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T20:32:24.585178+08:00"", ""home_team"": ""阿根廷U19"", ""away_team"": ""巴拉圭U19"", ""competition"": ""南运男足"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-17T20:30:52+08:00"", ""last_confirmed_at"": ""2026-09-17T20:30:52+08:00"", ""run_id"": ""RUN_20260917_203052""}",南运男足,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",17b87682507d71f90a8a,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089659,2026-09-17,2026-09-17T21:00:00+08:00,2026-09-17T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_203052,2026-09-17T20:32:24.585178+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,0.026,0.46,0.486,False,False,dac1018c191dd5449279,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T20:32:24.585178+08:00"", ""home_team"": ""吉布提U20"", ""away_team"": ""苏丹U20"", ""competition"": ""非青杯外"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-17T20:30:52+08:00"", ""last_confirmed_at"": ""2026-09-17T20:30:52+08:00"", ""run_id"": ""RUN_20260917_203052""}",非青杯外,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",aaddccac91df0c323f7f,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091957,2026-09-17,2026-09-17T21:00:00+08:00,2026-09-17T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_203052,2026-09-17T20:32:24.585178+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,0.026,0.46,0.486,False,False,841c2f0ca42b358cb281,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T20:32:24.585178+08:00"", ""home_team"": ""穆库尔"", ""away_team"": ""卢旺达警察"", ""competition"": ""卢旺达联"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-17T20:30:52+08:00"", ""last_confirmed_at"": ""2026-09-17T20:30:52+08:00"", ""run_id"": ""RUN_20260917_203052""}",卢旺达联,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",e2313c656971dbab8fcf,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091767,2026-09-17,2026-09-17T21:00:00+08:00,2026-09-17T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260917_203052,2026-09-17T20:32:24.585178+08:00,2026-09-17T20:30:52+08:00,2026-09-17T20:30:52+08:00,0.026,0.46,0.486,False,False,111d97af84563384f8e7,,prior-2026-09-17-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-17T20:32:24.585178+08:00"", ""home_team"": ""维塔罗"", ""away_team"": ""艾格诺尔马卡巴"", ""competition"": ""布隆迪超"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-17T20:30:52+08:00"", ""last_confirmed_at"": ""2026-09-17T20:30:52+08:00"", ""run_id"": ""RUN_20260917_203052""}",布隆迪超,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",7f24dcbe8ff88b81cf84,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
