match_id,list_date,kickoff,kickoff_at,model_id,model_version,side_mapping_version,run_id,decision_at,quote_at,last_confirmed_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch,parent_decision_id,monitoring_bucket,prior_snapshot_id,market,competition,analysis_status,grade,rank,reason_codes,decision_id,started_lock,real_money,normalized_intent,candidate_side,intent_source,candidate_team,candidate_water,candidate_handicap,reverse_team,reverse_side,reverse_water,selected_team,selected_side,selected_handicap_signed,selected_water_hk,probabilities,ev_mean,ev_p05,ev_p10,ev_p50,ev_p90,ev_p95,p_ev_positive,diagnostic_giving,diagnostic_receiving,direction_rule_version,frozen_selection_lock,score,result,pnl_1u,settlement_status,result_state,result_source,settlement_updated_at,settlement
3094767,2026-09-24,2026-09-24T22:00:00+08:00,2026-09-24T22:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_075223,2026-09-24T07:53:30.654466+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,0.019,14.108,14.127,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T07:53:30.654466+08:00"", ""home_team"": ""坦桑尼亚U20"", ""away_team"": ""苏丹U20"", ""competition"": ""非青杯外"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T07:52:23+08:00"", ""last_confirmed_at"": ""2026-09-24T07:52:23+08:00"", ""run_id"": ""RUN_20260924_075223""}",非青杯外,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",48b7578e8381a0fbb8e1,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001068,2026-09-24,2026-09-24T21:00:00+08:00,2026-09-24T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_075223,2026-09-24T07:53:30.654466+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,0.019,13.108,13.127,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T07:53:30.654466+08:00"", ""home_team"": ""纳米比亚"", ""away_team"": ""刚果共和国"", ""competition"": ""非洲杯"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T07:52:23+08:00"", ""last_confirmed_at"": ""2026-09-24T07:52:23+08:00"", ""run_id"": ""RUN_20260924_075223""}",非洲杯,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",ae9e44a7d793dead1d72,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094822,2026-09-24,2026-09-24T21:00:00+08:00,2026-09-24T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_075223,2026-09-24T07:53:30.654466+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,0.019,13.108,13.127,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T07:53:30.654466+08:00"", ""home_team"": ""玛伦后备队"", ""away_team"": ""圣太摩后备队"", ""competition"": ""阿后备"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T07:52:23+08:00"", ""last_confirmed_at"": ""2026-09-24T07:52:23+08:00"", ""run_id"": ""RUN_20260924_075223""}",阿后备,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",3b335a0110087b749d85,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094862,2026-09-24,2026-09-24T21:00:00+08:00,2026-09-24T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_225021,2026-09-24T22:51:47.797247+08:00,2026-09-24T22:50:22+08:00,2026-09-24T22:50:22+08:00,0.024,-1.863,-1.839,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T22:51:47.797247+08:00"", ""home_team"": ""西班牙语体育会后备队"", ""away_team"": ""西班牙语中央后备队"", ""competition"": ""阿后备"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T22:50:22+08:00"", ""last_confirmed_at"": ""2026-09-24T22:50:22+08:00"", ""run_id"": ""RUN_20260924_225021""}",阿后备,NOT_PREMATCH,,,"[""MATCH_NOT_PREMATCH""]",0b1f171fce30a9594f80,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094806,2026-09-24,2026-09-24T21:00:00+08:00,2026-09-24T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_075223,2026-09-24T07:53:30.654466+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,0.019,13.108,13.127,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T07:53:30.654466+08:00"", ""home_team"": ""乌哈米亚吉"", ""away_team"": ""拉斯卡佐内"", ""competition"": ""桑给超"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T07:52:23+08:00"", ""last_confirmed_at"": ""2026-09-24T07:52:23+08:00"", ""run_id"": ""RUN_20260924_075223""}",桑给超,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",f0637f87aac1b40baa37,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092820,2026-09-24,2026-09-24T21:00:00+08:00,2026-09-24T21:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_075223,2026-09-24T07:53:30.654466+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,0.019,13.108,13.127,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T07:53:30.654466+08:00"", ""home_team"": ""巴西U18"", ""away_team"": ""加拿大U18"", ""competition"": ""国际友谊"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T07:52:23+08:00"", ""last_confirmed_at"": ""2026-09-24T07:52:23+08:00"", ""run_id"": ""RUN_20260924_075223""}",国际友谊,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",ba8ef02908fe607c1afd,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094860,2026-09-24,2026-09-24T21:10:00+08:00,2026-09-24T21:10:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_225021,2026-09-24T22:51:47.797247+08:00,2026-09-24T22:50:22+08:00,2026-09-24T22:50:22+08:00,0.024,-1.697,-1.673,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T22:51:47.797247+08:00"", ""home_team"": ""穆尼斯后备队"", ""away_team"": ""乌尔奎萨后备队"", ""competition"": ""阿后备"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T22:50:22+08:00"", ""last_confirmed_at"": ""2026-09-24T22:50:22+08:00"", ""run_id"": ""RUN_20260924_225021""}",阿后备,NOT_PREMATCH,,,"[""MATCH_NOT_PREMATCH""]",1d8ec4bbd00fa570e7c0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092826,2026-09-24,2026-09-24T21:25:00+08:00,2026-09-24T21:25:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_075223,2026-09-24T07:53:30.654466+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,0.019,13.525,13.544,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T07:53:30.654466+08:00"", ""home_team"": ""沙瑞加U21"", ""away_team"": ""马迪纳特FC U21"", ""competition"": ""阿联U21"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T07:52:23+08:00"", ""last_confirmed_at"": ""2026-09-24T07:52:23+08:00"", ""run_id"": ""RUN_20260924_075223""}",阿联U21,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",0abbfe831ebedaa147d6,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092828,2026-09-24,2026-09-24T21:25:00+08:00,2026-09-24T21:25:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_075223,2026-09-24T07:53:30.654466+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,0.019,13.525,13.544,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T07:53:30.654466+08:00"", ""home_team"": ""阿拉比乌姆U21"", ""away_team"": ""般尼亚斯U21"", ""competition"": ""阿联U21"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T07:52:23+08:00"", ""last_confirmed_at"": ""2026-09-24T07:52:23+08:00"", ""run_id"": ""RUN_20260924_075223""}",阿联U21,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",f827590324ed5e1be864,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092829,2026-09-24,2026-09-24T21:25:00+08:00,2026-09-24T21:25:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_075223,2026-09-24T07:53:30.654466+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,0.019,13.525,13.544,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T07:53:30.654466+08:00"", ""home_team"": ""泰德U21"", ""away_team"": ""沙巴柏杜拜U21"", ""competition"": ""阿联U21"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T07:52:23+08:00"", ""last_confirmed_at"": ""2026-09-24T07:52:23+08:00"", ""run_id"": ""RUN_20260924_075223""}",阿联U21,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",9132745c990eab796de3,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092199,2026-09-24,2026-09-24T21:30:00+08:00,2026-09-24T21:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_075223,2026-09-24T07:53:30.654466+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,0.019,13.608,13.627,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T07:53:30.654466+08:00"", ""home_team"": ""FK波德科尼斯"", ""away_team"": ""路梳比洛B队"", ""competition"": ""斯伐丙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T07:52:23+08:00"", ""last_confirmed_at"": ""2026-09-24T07:52:23+08:00"", ""run_id"": ""RUN_20260924_075223""}",斯伐丙,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",94daa18e6bdddd62ad74,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3071528,2026-09-24,2026-09-24T21:30:00+08:00,2026-09-24T21:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_075223,2026-09-24T07:53:30.654466+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,0.019,13.608,13.627,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T07:53:30.654466+08:00"", ""home_team"": ""莫基拉"", ""away_team"": ""阿尔西米"", ""competition"": ""北马其杯"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T07:52:23+08:00"", ""last_confirmed_at"": ""2026-09-24T07:52:23+08:00"", ""run_id"": ""RUN_20260924_075223""}",北马其杯,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",e844def599925558f390,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074632,2026-09-24,2026-09-24T21:30:00+08:00,2026-09-24T21:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_075223,2026-09-24T07:53:30.654466+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,0.019,13.608,13.627,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T07:53:30.654466+08:00"", ""home_team"": ""马卡比艾哈迈德"", ""away_team"": ""哈帕拉奥伊罗"", ""competition"": ""以乙北"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T07:52:23+08:00"", ""last_confirmed_at"": ""2026-09-24T07:52:23+08:00"", ""run_id"": ""RUN_20260924_075223""}",以乙北,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",eb6a2020d7b524a2bf80,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093774,2026-09-24,2026-09-24T21:30:00+08:00,2026-09-24T21:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_075223,2026-09-24T07:53:30.654466+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,0.019,13.608,13.627,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T07:53:30.654466+08:00"", ""home_team"": ""马卡比哈德洛女足"", ""away_team"": ""侯隆马卡比女足"", ""competition"": ""以女甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T07:52:23+08:00"", ""last_confirmed_at"": ""2026-09-24T07:52:23+08:00"", ""run_id"": ""RUN_20260924_075223""}",以女甲,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",a72739632c8f16e9f08d,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093775,2026-09-24,2026-09-24T21:30:00+08:00,2026-09-24T21:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_075223,2026-09-24T07:53:30.654466+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,0.019,13.608,13.627,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T07:53:30.654466+08:00"", ""home_team"": ""哈浦尔耶路撒冷女足"", ""away_team"": ""凯尔耶特女足"", ""competition"": ""以女甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T07:52:23+08:00"", ""last_confirmed_at"": ""2026-09-24T07:52:23+08:00"", ""run_id"": ""RUN_20260924_075223""}",以女甲,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",66af1da252547fdda54d,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093776,2026-09-24,2026-09-24T21:30:00+08:00,2026-09-24T21:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_075223,2026-09-24T07:53:30.654466+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,0.019,13.608,13.627,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T07:53:30.654466+08:00"", ""home_team"": ""特拉维夫夏普尔女足"", ""away_team"": ""拉那那夏普尔女足"", ""competition"": ""以女甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T07:52:23+08:00"", ""last_confirmed_at"": ""2026-09-24T07:52:23+08:00"", ""run_id"": ""RUN_20260924_075223""}",以女甲,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",486320d87421009283c9,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092200,2026-09-24,2026-09-24T21:30:00+08:00,2026-09-24T21:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_075223,2026-09-24T07:53:30.654466+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,0.019,13.608,13.627,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T07:53:30.654466+08:00"", ""home_team"": ""开罗纳萨"", ""away_team"": ""斯卡哈迪德"", ""competition"": ""埃及甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T07:52:23+08:00"", ""last_confirmed_at"": ""2026-09-24T07:52:23+08:00"", ""run_id"": ""RUN_20260924_075223""}",埃及甲,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",a26da57c74d15590cc58,True,False,平衡盘/等待临场确认,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092201,2026-09-24,2026-09-24T21:30:00+08:00,2026-09-24T21:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_075223,2026-09-24T07:53:30.654466+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,0.019,13.608,13.627,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T07:53:30.654466+08:00"", ""home_team"": ""卡巴阿斯玛利"", ""away_team"": ""佩哈亚克"", ""competition"": ""埃及甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T07:52:23+08:00"", ""last_confirmed_at"": ""2026-09-24T07:52:23+08:00"", ""run_id"": ""RUN_20260924_075223""}",埃及甲,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",72e6d49747061009e5fd,True,False,平衡盘/等待临场确认,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092202,2026-09-24,2026-09-24T21:30:00+08:00,2026-09-24T21:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_075223,2026-09-24T07:53:30.654466+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,0.019,13.608,13.627,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T07:53:30.654466+08:00"", ""home_team"": ""玛列亚特"", ""away_team"": ""曼苏拉"", ""competition"": ""埃及甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T07:52:23+08:00"", ""last_confirmed_at"": ""2026-09-24T07:52:23+08:00"", ""run_id"": ""RUN_20260924_075223""}",埃及甲,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",6e2734816de260a5ba23,True,False,平衡盘/等待临场确认,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092203,2026-09-24,2026-09-24T21:30:00+08:00,2026-09-24T21:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_075223,2026-09-24T07:53:30.654466+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,0.019,13.608,13.627,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T07:53:30.654466+08:00"", ""home_team"": ""马萨尔FC"", ""away_team"": ""普斯SC"", ""competition"": ""埃及甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T07:52:23+08:00"", ""last_confirmed_at"": ""2026-09-24T07:52:23+08:00"", ""run_id"": ""RUN_20260924_075223""}",埃及甲,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",28f2b3313f45b106c55a,True,False,平衡盘/等待临场确认,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092204,2026-09-24,2026-09-24T21:30:00+08:00,2026-09-24T21:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_075223,2026-09-24T07:53:30.654466+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,0.019,13.608,13.627,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T07:53:30.654466+08:00"", ""home_team"": ""开罗FC"", ""away_team"": ""El达克尔野"", ""competition"": ""埃及甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T07:52:23+08:00"", ""last_confirmed_at"": ""2026-09-24T07:52:23+08:00"", ""run_id"": ""RUN_20260924_075223""}",埃及甲,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",140f7cda61c2297c0842,True,False,平衡盘/等待临场确认,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089666,2026-09-24,2026-09-24T21:30:00+08:00,2026-09-24T21:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_075223,2026-09-24T07:53:30.654466+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,0.019,13.608,13.627,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T07:53:30.654466+08:00"", ""home_team"": ""阿尔及利亚U20"", ""away_team"": ""突尼斯U20"", ""competition"": ""非青杯外"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T07:52:23+08:00"", ""last_confirmed_at"": ""2026-09-24T07:52:23+08:00"", ""run_id"": ""RUN_20260924_075223""}",非青杯外,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",87cbbfa7fddb47e3f973,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005658,2026-09-24,2026-09-24T21:30:00+08:00,2026-09-24T21:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_075223,2026-09-24T07:53:30.654466+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,0.019,13.608,13.627,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T07:53:30.654466+08:00"", ""home_team"": ""普拉奇科维察"", ""away_team"": ""奥赫里德"", ""competition"": ""北马其乙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T07:52:23+08:00"", ""last_confirmed_at"": ""2026-09-24T07:52:23+08:00"", ""run_id"": ""RUN_20260924_075223""}",北马其乙,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",cf5f38e82503ddf871d0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005664,2026-09-24,2026-09-24T21:30:00+08:00,2026-09-24T21:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260924_075223,2026-09-24T07:53:30.654466+08:00,2026-09-24T07:52:23+08:00,2026-09-24T07:52:23+08:00,0.019,13.608,13.627,False,False,,,prior-2026-09-24-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-24T07:53:30.654466+08:00"", ""home_team"": ""特特斯"", ""away_team"": ""拉布历基"", ""competition"": ""北马其乙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-24T07:52:23+08:00"", ""last_confirmed_at"": ""2026-09-24T07:52:23+08:00"", ""run_id"": ""RUN_20260924_075223""}",北马其乙,NOT_PREMATCH,,,"[""STARTED_DECISION_LOCKED""]",d5e1f3d081b5c081d3e8,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
