version,match_id,list_date,competition,match,selected_team,selected_side,line,water,grade,score,result_state,result,pnl_1u,result_source,settlement_status,decision_id,run_id,model_id,quote_at,last_confirmed_at,kickoff_at,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch,real_money
V4_SHADOW,3093695,2026-09-21,印西隆联,农格特伊迈SC vs 马尔基SC,,,,,,2-3,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260922\20260922_073940_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,0c9dfcb7c3ec4ad65593,RUN_20260921_081936,v4-market-dirichlet-20260913,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,2026-09-21T14:45:00+08:00,6.423,False,False,False
V4_SHADOW,3088010,2026-09-21,亚运女足,孟加拉国女足(中) vs 缅甸女足,孟加拉国女足(中),receiving,1.0,0.58,N,0-0,-1,W,0.58,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260922\20260922_073940_titan007_odds_snapshot.csv,SETTLED,4a8f092e63731d7fea6c,RUN_20260921_081936,v4-market-dirichlet-20260913,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,2026-09-21T15:00:00+08:00,6.673,False,True,False
V4_SHADOW,3088011,2026-09-21,亚运女足,韩国女足(中) vs 朝鲜女足,朝鲜女足,giving,-1.5,0.89,C,1-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260922\20260922_073940_titan007_odds_snapshot.csv,SETTLED,8e1d60d8599ad16188ec,RUN_20260921_081936,v4-market-dirichlet-20260913,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,2026-09-21T15:00:00+08:00,6.673,False,True,False
V4_SHADOW,3088016,2026-09-21,亚运女足,中国女足(中) vs 菲律宾女足,菲律宾女足,receiving,1.75,1.25,C,5-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260922\20260922_073940_titan007_odds_snapshot.csv,SETTLED,c5af82299caa52a1a3c2,RUN_20260921_081936,v4-market-dirichlet-20260913,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,2026-09-21T15:00:00+08:00,6.673,False,True,False
V4_SHADOW,3088017,2026-09-21,亚运女足,乌兹别克斯坦女足(中) vs 中国香港女足,乌兹别克斯坦女足(中),giving,-1.75,0.8,N,2-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260922\20260922_073940_titan007_odds_snapshot.csv,SETTLED,6c8f1d2ddf8a27ca1d67,RUN_20260921_081936,v4-market-dirichlet-20260913,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,2026-09-21T15:00:00+08:00,6.673,False,True,False
V4_SHADOW,3089768,2026-09-21,首相杯,斐济 vs 瓦努阿图,,neutral,,,,0-1,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260922\20260922_073940_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,74c90231d6132b3e18f7,RUN_20260921_081936,v4-market-dirichlet-20260913,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,2026-09-21T15:00:00+08:00,6.673,False,False,False
V4_SHADOW,3089001,2026-09-21,蒙古超,西部科布多 vs 伊尔赤姆,,,,,,2-3,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260922\20260922_073940_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,4f79fb4da8fa7667fb18,RUN_20260921_081936,v4-market-dirichlet-20260913,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,2026-09-21T19:00:00+08:00,10.673,False,False,False
V4_SHADOW,3093719,2026-09-21,印班超,鲁根FC vs 哈尔足球俱乐部,,,,,,3-0,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260922\20260922_073940_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,ef450dbe2c68d72ce828,RUN_20260921_161540,v4-market-dirichlet-20260913,2026-09-21T16:15:41+08:00,2026-09-21T16:15:41+08:00,2026-09-21T16:00:00+08:00,-0.261,False,False,False
V4_SHADOW,3093724,2026-09-21,科索U19,普里斯堤纳U19 vs 特雷普查89 U19,,,,,,3-1,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260922\20260922_073940_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,0f6b3a308d0732f32c2e,RUN_20260921_161540,v4-market-dirichlet-20260913,2026-09-21T16:15:41+08:00,2026-09-21T16:15:41+08:00,2026-09-21T16:00:00+08:00,-0.261,False,False,False
V4_SHADOW,3093117,2026-09-21,国际友谊,新潟特选队U17 vs 缅甸U17,,,,,,2-0,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260922\20260922_073940_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,54edf5fefab79eefef2d,RUN_20260921_081936,v4-market-dirichlet-20260913,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,2026-09-21T11:00:00+08:00,2.673,False,False,False
V4_SHADOW,3056033,2026-09-21,乌克U21,卡帕提U21 vs 维勒斯U21,,,,,,2-2,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260922\20260922_073940_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,80db270ea806b0855fd1,RUN_20260921_161540,v4-market-dirichlet-20260913,2026-09-21T16:15:41+08:00,2026-09-21T16:15:41+08:00,2026-09-21T17:00:00+08:00,0.739,False,False,False
V4_SHADOW,3056036,2026-09-21,乌克U21,顿涅茨克矿工U21 vs LNZ切尔卡瑟U21,,,,,,3-4,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260922\20260922_073940_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,3c812698c6dd14a0331c,RUN_20260921_161540,v4-market-dirichlet-20260913,2026-09-21T16:15:41+08:00,2026-09-21T16:15:41+08:00,2026-09-21T17:00:00+08:00,0.739,False,False,False
V4_SHADOW,3089651,2026-09-21,非青杯外,赞比亚U20 vs 科摩罗U20,科摩罗U20,receiving,2.0,0.83,N,3-0,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260922\20260922_073940_titan007_odds_snapshot.csv,SETTLED,2756ab3d08dda554a982,RUN_20260921_161540,v4-market-dirichlet-20260913,2026-09-21T16:15:41+08:00,2026-09-21T16:15:41+08:00,2026-09-21T17:00:00+08:00,0.739,False,True,False
V4_SHADOW,3044274,2026-09-21,乌克乙,SC波尔塔瓦B队 vs 基辅运动,,,,,,0-3,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260922\20260922_073940_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,74d507c0083e7d21442a,RUN_20260921_161540,v4-market-dirichlet-20260913,2026-09-21T16:15:41+08:00,2026-09-21T16:15:41+08:00,2026-09-21T17:00:00+08:00,0.739,False,False,False
V4_SHADOW,3093716,2026-09-21,印西隆联,米利姆SC vs 梅加拉亚邦警察,,,,,,0-5,-1,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260922\20260922_073940_titan007_odds_snapshot.csv,MISSING_V4_SIDE_LINE_WATER_OR_TEAM,47dcea93f6239baaf2fc,RUN_20260921_161540,v4-market-dirichlet-20260913,2026-09-21T16:15:41+08:00,2026-09-21T16:15:41+08:00,2026-09-21T17:30:00+08:00,1.239,False,False,False
